# time   Gyr   epot km2 / s2 ekin km2 / s2 ang.mom. km kpc / s    x    kpc      vx   km / s   y    kpc      vy   km / s   
1.91647275     -2.3711E+01   1.9910E+01    1.0000000000E+00       -0.06683458   3.99381641    -0.16862853   -4.88562400   
1.92625068     -2.0158E+01   1.6357E+01    1.0000000000E+00       -0.02522130   4.26647013    -0.21186630   -3.80942816   
1.93602860     -1.7461E+01   1.3661E+01    1.0000000000E+00       0.01767602    4.28564921    -0.24567882   -2.99237243   
1.94580652     -1.5419E+01   1.1619E+01    1.0000000000E+00       0.06013986    4.19563199    -0.27236708   -2.37366782   
1.95558444     -1.3845E+01   1.0044E+01    1.0000000000E+00       0.10144527    4.06102727    -0.29361717   -1.89646427   
1.96536237     -1.2603E+01   8.8023E+00    1.0000000000E+00       0.14131043    3.91077441    -0.31062737   -1.52001212   
1.97514029     -1.1602E+01   7.8014E+00    1.0000000000E+00       0.17965323    3.75801029    -0.32425739   -1.21658043   
1.98491821     -1.0780E+01   6.9791E+00    1.0000000000E+00       0.21648230    3.60867121    -0.33513697   -0.96728057   
1.99469613     -1.0093E+01   6.2922E+00    1.0000000000E+00       0.25184655    3.46530670    -0.34373802   -0.75902436   
2.00447405     -9.5111E+00   5.7103E+00    1.0000000000E+00       0.28581127    3.32883644    -0.35042203   -0.58254391   
2.01425198     -9.0119E+00   5.2110E+00    1.0000000000E+00       0.31844650    3.19939056    -0.35547142   -0.43113024   
2.02402990     -8.5789E+00   4.7781E+00    1.0000000000E+00       0.34982147    3.07672408    -0.35911085   -0.29982437   
2.03380782     -8.2000E+00   4.3992E+00    1.0000000000E+00       0.38000200    2.96042572    -0.36152184   -0.18488994   
2.04358574     -7.8657E+00   4.0648E+00    1.0000000000E+00       0.40904944    2.85002412    -0.36285315   -0.08346237   
2.05336367     -7.5685E+00   3.7676E+00    1.0000000000E+00       0.43702036    2.74504159    -0.36322824   0.00668931    
2.06314159     -7.3028E+00   3.5019E+00    1.0000000000E+00       0.46396664    2.64502029    -0.36275072   0.08732737    
2.07291951     -7.0637E+00   3.2628E+00    1.0000000000E+00       0.48993573    2.54953402    -0.36150841   0.15986182    
2.08269743     -6.8477E+00   3.0468E+00    1.0000000000E+00       0.51497099    2.45819240    -0.35957644   0.22543394    
2.09247535     -6.6515E+00   2.8506E+00    1.0000000000E+00       0.53911208    2.37064103    -0.35701961   0.28497724    
2.10225328     -6.4726E+00   2.6717E+00    1.0000000000E+00       0.56239526    2.28655971    -0.35389423   0.33926267    
2.11203120     -6.3090E+00   2.5081E+00    1.0000000000E+00       0.58485377    2.20565980    -0.35024957   0.38893243    
2.12180912     -6.1588E+00   2.3579E+00    1.0000000000E+00       0.60651810    2.12768124    -0.34612902   0.43452582    
2.13158704     -6.0206E+00   2.2197E+00    1.0000000000E+00       0.62741626    2.05238963    -0.34157099   0.47649902    
2.14136497     -5.8930E+00   2.0921E+00    1.0000000000E+00       0.64757406    1.97957345    -0.33660970   0.51524050    
2.15114289     -5.7750E+00   1.9741E+00    1.0000000000E+00       0.66701526    1.90904150    -0.33127575   0.55108312    
2.16092081     -5.6656E+00   1.8647E+00    1.0000000000E+00       0.68576185    1.84062062    -0.32559665   0.58431376    
2.17069873     -5.5639E+00   1.7630E+00    1.0000000000E+00       0.70383412    1.77415366    -0.31959727   0.61518094    
2.18047665     -5.4694E+00   1.6685E+00    1.0000000000E+00       0.72125090    1.70949767    -0.31330012   0.64390101    
2.19025458     -5.3813E+00   1.5804E+00    1.0000000000E+00       0.73802962    1.64652228    -0.30672570   0.67066318    
2.20003250     -5.2992E+00   1.4982E+00    1.0000000000E+00       0.75418650    1.58510837    -0.29989276   0.69563361    
